Measurement,Country,Location,Latitude,Longitude,Start,End,conc,unc,uncrel
m488_Z,Russia,Novovoronezh NPP,50.317,39.219,16/04/2020,21/04/2020,33,,
m489_C,Russia,Zalesovo,53.94,84.81,16/04/2020,17/04/2020,2.43,0.57,
m489_S,Russia,Zalesovo,53.94,85.81,16/04/2020,17/04/2020,2.43,0.57,
m489_J,Russia,Zalesovo,53.94,83.81,16/04/2020,17/04/2020,2.43,0.57,
m489_V,Russia,Zalesovo,54.94,84.81,16/04/2020,17/04/2020,2.43,0.57,
m489_Z,Russia,Zalesovo,52.94,84.81,16/04/2020,17/04/2020,2.43,0.57,
m490_C,Russia,Zalesovo,53.94,84.81,17/04/2020,18/04/2020,1.86,0.59,
m490_S,Russia,Zalesovo,53.94,85.81,17/04/2020,18/04/2020,1.86,0.59,
m490_J,Russia,Zalesovo,53.94,83.81,17/04/2020,18/04/2020,1.86,0.59,
m490_V,Russia,Zalesovo,54.94,84.81,17/04/2020,18/04/2020,1.86,0.59,
m490_Z,Russia,Zalesovo,52.94,84.81,17/04/2020,18/04/2020,1.86,0.59,
m491_C,Serbia,Meteorološki stub,44.761,20.6,01/04/2020,30/04/2020,2,0.6,30
m491_S,Serbia,Meteorološki stub,44.761,21.6,01/04/2020,30/04/2020,2,0.6,30
m491_J,Serbia,Meteorološki stub,44.761,19.6,01/04/2020,30/04/2020,2,0.6,30
m491_V,Serbia,Meteorološki stub,45.761,20.6,01/04/2020,30/04/2020,2,0.6,30
m491_Z,Serbia,Meteorološki stub,43.761,20.6,01/04/2020,30/04/2020,2,0.6,30
m492_C,Serbia,Hangar + Institute,44.761,20.6,01/04/2020,09/04/2020,<1,,
m492_S,Serbia,Hangar + Institute,44.761,21.6,01/04/2020,09/04/2020,<1,,
m492_J,Serbia,Hangar + Institute,44.761,19.6,01/04/2020,09/04/2020,<1,,
m492_V,Serbia,Hangar + Institute,45.761,20.6,01/04/2020,09/04/2020,<1,,
m492_Z,Serbia,Hangar + Institute,43.761,20.6,01/04/2020,09/04/2020,<1,,
m493_C,Serbia,Hangar + Institute,44.761,20.6,09/04/2020,23/04/2020,<1,,
m493_S,Serbia,Hangar + Institute,44.761,21.6,09/04/2020,23/04/2020,<1,,
m493_J,Serbia,Hangar + Institute,44.761,19.6,09/04/2020,23/04/2020,<1,,
m493_V,Serbia,Hangar + Institute,45.761,20.6,09/04/2020,23/04/2020,<1,,
m493_Z,Serbia,Hangar + Institute,43.761,20.6,09/04/2020,23/04/2020,<1,,
m494_C,Serbia,Hangar,44.761,20.6,01/04/2020,30/04/2020,<2,,
m494_S,Serbia,Hangar,44.761,21.6,01/04/2020,30/04/2020,<2,,
m494_J,Serbia,Hangar,44.761,19.6,01/04/2020,30/04/2020,<2,,
m494_V,Serbia,Hangar,45.761,20.6,01/04/2020,30/04/2020,<2,,
m494_Z,Serbia,Hangar,43.761,20.6,01/04/2020,30/04/2020,<2,,
m495_C,Serbia,Institute,44.761,20.6,01/04/2020,30/04/2020,0.92,0.58,63
m495_S,Serbia,Institute,44.761,21.6,01/04/2020,30/04/2020,0.92,0.58,63
m495_J,Serbia,Institute,44.761,19.6,01/04/2020,30/04/2020,0.92,0.58,63
m495_V,Serbia,Institute,45.761,20.6,01/04/2020,30/04/2020,0.92,0.58,63
m495_Z,Serbia,Institute,43.761,20.6,01/04/2020,30/04/2020,0.92,0.58,63
m496_C,Serbia,Niš,43.319,21.896,01/04/2020,30/04/2020,<2,,
m496_S,Serbia,Niš,43.319,22.896,01/04/2020,30/04/2020,<2,,
m496_J,Serbia,Niš,43.319,20.896,01/04/2020,30/04/2020,<2,,
m496_V,Serbia,Niš,44.319,21.896,01/04/2020,30/04/2020,<2,,
m496_Z,Serbia,Niš,42.319,21.896,01/04/2020,30/04/2020,<2,,
m497_C,Serbia,Nikola Tesla school,44.7,20.5,01/04/2020,30/04/2020,<0.9,,
m497_S,Serbia,Nikola Tesla school,44.7,21.5,01/04/2020,30/04/2020,<0.9,,
m497_J,Serbia,Nikola Tesla school,44.7,19.5,01/04/2020,30/04/2020,<0.9,,
m497_V,Serbia,Nikola Tesla school,45.7,20.5,01/04/2020,30/04/2020,<0.9,,
m497_Z,Serbia,Nikola Tesla school,43.7,20.5,01/04/2020,30/04/2020,<0.9,,
m498_C,Serbia,Palić,46.124,19.758,01/04/2020,30/04/2020,<5,,
m498_S,Serbia,Palić,46.124,20.758,01/04/2020,30/04/2020,<5,,
m498_J,Serbia,Palić,46.124,18.758,01/04/2020,30/04/2020,<5,,
m498_V,Serbia,Palić,47.124,19.758,01/04/2020,30/04/2020,<5,,
m498_Z,Serbia,Palić,45.124,19.758,01/04/2020,30/04/2020,<5,,
m499_C,Serbia,Vranje,42.533,21.9,01/04/2020,30/04/2020,<5,,
m499_S,Serbia,Vranje,42.533,22.9,01/04/2020,30/04/2020,<5,,
m499_J,Serbia,Vranje,42.533,20.9,01/04/2020,30/04/2020,<5,,
m499_V,Serbia,Vranje,43.533,21.9,01/04/2020,30/04/2020,<5,,
m499_Z,Serbia,Vranje,41.533,21.9,01/04/2020,30/04/2020,<5,,
m500_C,Serbia,Zaječar,43.933,22.3,01/04/2020,30/04/2020,<0.6,,
m500_S,Serbia,Zaječar,43.933,23.3,01/04/2020,30/04/2020,<0.6,,
m500_J,Serbia,Zaječar,43.933,21.3,01/04/2020,30/04/2020,<0.6,,
m500_V,Serbia,Zaječar,44.933,22.3,01/04/2020,30/04/2020,<0.6,,
m500_Z,Serbia,Zaječar,42.933,22.3,01/04/2020,30/04/2020,<0.6,,
m501_C,Serbia,Zeleno Brdo,44.787,20.522,01/04/2020,30/04/2020,<5,,
m501_S,Serbia,Zeleno Brdo,44.787,21.522,01/04/2020,30/04/2020,<5,,
m501_J,Serbia,Zeleno Brdo,44.787,19.522,01/04/2020,30/04/2020,<5,,
m501_V,Serbia,Zeleno Brdo,45.787,20.522,01/04/2020,30/04/2020,<5,,
m501_Z,Serbia,Zeleno Brdo,43.787,20.522,01/04/2020,30/04/2020,<5,,
m502_C,Serbia,Zlatibor,43.733,19.717,01/04/2020,30/04/2020,<4,,
m502_S,Serbia,Zlatibor,43.733,20.717,01/04/2020,30/04/2020,<4,,
m502_J,Serbia,Zlatibor,43.733,18.717,01/04/2020,30/04/2020,<4,,
m502_V,Serbia,Zlatibor,44.733,19.717,01/04/2020,30/04/2020,<4,,
m502_Z,Serbia,Zlatibor,42.733,19.717,01/04/2020,30/04/2020,<4,,
m506_C,Slovakia,Bratislava,48.144,17.11,25/03/2020,01/04/2020,0.2,0.1,50
m506_S,Slovakia,Bratislava,48.144,18.11,25/03/2020,01/04/2020,0.2,0.1,50
m506_J,Slovakia,Bratislava,48.144,16.11,25/03/2020,01/04/2020,0.2,0.1,50
m506_V,Slovakia,Bratislava,49.144,17.11,25/03/2020,01/04/2020,0.2,0.1,50
m506_Z,Slovakia,Bratislava,47.144,17.11,25/03/2020,01/04/2020,0.2,0.1,50
m507_C,Slovakia,Bratislava,48.144,17.11,01/04/2020,08/04/2020,1.6,0.3,19
m507_S,Slovakia,Bratislava,48.144,18.11,01/04/2020,08/04/2020,1.6,0.3,19
m507_J,Slovakia,Bratislava,48.144,16.11,01/04/2020,08/04/2020,1.6,0.3,19
m507_V,Slovakia,Bratislava,49.144,17.11,01/04/2020,08/04/2020,1.6,0.3,19
m507_Z,Slovakia,Bratislava,47.144,17.11,01/04/2020,08/04/2020,1.6,0.3,19
m508_C,Slovakia,Bratislava,48.144,17.11,08/04/2020,15/04/2020,0.4,0.1,25
m508_S,Slovakia,Bratislava,48.144,18.11,08/04/2020,15/04/2020,0.4,0.1,25
m508_J,Slovakia,Bratislava,48.144,16.11,08/04/2020,15/04/2020,0.4,0.1,25
m508_V,Slovakia,Bratislava,49.144,17.11,08/04/2020,15/04/2020,0.4,0.1,25
m508_Z,Slovakia,Bratislava,47.144,17.11,08/04/2020,15/04/2020,0.4,0.1,25
m509_C,Slovakia,Bratislava,48.144,17.11,15/04/2020,22/04/2020,< 0.2,,
m509_S,Slovakia,Bratislava,48.144,18.11,15/04/2020,22/04/2020,< 0.2,,
m509_J,Slovakia,Bratislava,48.144,16.11,15/04/2020,22/04/2020,< 0.2,,
m509_V,Slovakia,Bratislava,49.144,17.11,15/04/2020,22/04/2020,< 0.2,,
m509_Z,Slovakia,Bratislava,47.144,17.11,15/04/2020,22/04/2020,< 0.2,,
m510_C,Slovakia,Bratislava,48.144,17.11,22/04/2020,29/04/2020,< 0.2,,
m510_S,Slovakia,Bratislava,48.144,18.11,22/04/2020,29/04/2020,< 0.2,,
m510_J,Slovakia,Bratislava,48.144,16.11,22/04/2020,29/04/2020,< 0.2,,
m510_V,Slovakia,Bratislava,49.144,17.11,22/04/2020,29/04/2020,< 0.2,,
m510_Z,Slovakia,Bratislava,47.144,17.11,22/04/2020,29/04/2020,< 0.2,,
m511_C,Slovenia,Ljubljana,46.043,14.488,01/04/2020,16/04/2020,2.7,0.28,10
m511_S,Slovenia,Ljubljana,46.043,15.488,01/04/2020,16/04/2020,2.7,0.28,10
m511_J,Slovenia,Ljubljana,46.043,13.488,01/04/2020,16/04/2020,2.7,0.28,10
m511_V,Slovenia,Ljubljana,47.043,14.488,01/04/2020,16/04/2020,2.7,0.28,10
m511_Z,Slovenia,Ljubljana,45.043,14.488,01/04/2020,16/04/2020,2.7,0.28,10
m512_C,Slovenia,Ljubljana,46.043,14.488,16/04/2020,04/05/2020,1.78,0.38,21.3
m512_S,Slovenia,Ljubljana,46.043,15.488,16/04/2020,04/05/2020,1.78,0.38,21.3
m512_J,Slovenia,Ljubljana,46.043,13.488,16/04/2020,04/05/2020,1.78,0.38,21.3
m512_V,Slovenia,Ljubljana,47.043,14.488,16/04/2020,04/05/2020,1.78,0.38,21.3
m512_Z,Slovenia,Ljubljana,45.043,14.488,16/04/2020,04/05/2020,1.78,0.38,21.3
m513_C,Spain,Madrid,40.45,-3.716,22/04/2020,29/04/2020,<0.1381,,
m513_S,Spain,Madrid,40.45,-2.716,22/04/2020,29/04/2020,<0.1381,,
m513_J,Spain,Madrid,40.45,-4.716,22/04/2020,29/04/2020,<0.1381,,
m513_V,Spain,Madrid,41.45,-3.716,22/04/2020,29/04/2020,<0.1381,,
m513_Z,Spain,Madrid,39.45,-3.716,22/04/2020,29/04/2020,<0.1381,,
m517_C,Sweden,Gävle,60.67,17.19,30/03/2020,06/04/2020,1.52,0.2,13.2
m517_S,Sweden,Gävle,60.67,18.19,30/03/2020,06/04/2020,1.52,0.2,13.2
m517_J,Sweden,Gävle,60.67,16.19,30/03/2020,06/04/2020,1.52,0.2,13.2
m517_V,Sweden,Gävle,61.67,17.19,30/03/2020,06/04/2020,1.52,0.2,13.2
m517_Z,Sweden,Gävle,59.67,17.19,30/03/2020,06/04/2020,1.52,0.2,13.2
m518_C,Sweden,Gävle,60.67,17.19,06/04/2020,14/04/2020,0.69,0.098,14.2
m518_S,Sweden,Gävle,60.67,18.19,06/04/2020,14/04/2020,0.69,0.098,14.2
m518_J,Sweden,Gävle,60.67,16.19,06/04/2020,14/04/2020,0.69,0.098,14.2
m518_V,Sweden,Gävle,61.67,17.19,06/04/2020,14/04/2020,0.69,0.098,14.2
m518_Z,Sweden,Gävle,59.67,17.19,06/04/2020,14/04/2020,0.69,0.098,14.2
m519_C,Sweden,Gävle,60.67,17.19,14/04/2020,20/04/2020,0.77,0.09,11.7
m519_S,Sweden,Gävle,60.67,18.19,14/04/2020,20/04/2020,0.77,0.09,11.7
m519_J,Sweden,Gävle,60.67,16.19,14/04/2020,20/04/2020,0.77,0.09,11.7
m519_V,Sweden,Gävle,61.67,17.19,14/04/2020,20/04/2020,0.77,0.09,11.7
m519_Z,Sweden,Gävle,59.67,17.19,14/04/2020,20/04/2020,0.77,0.09,11.7
m520_C,Sweden,Gävle,60.67,17.19,20/04/2020,27/04/2020,1.32,0.115,8.7
m520_S,Sweden,Gävle,60.67,18.19,20/04/2020,27/04/2020,1.32,0.115,8.7
m520_J,Sweden,Gävle,60.67,16.19,20/04/2020,27/04/2020,1.32,0.115,8.7
m520_V,Sweden,Gävle,61.67,17.19,20/04/2020,27/04/2020,1.32,0.115,8.7
m520_Z,Sweden,Gävle,59.67,17.19,20/04/2020,27/04/2020,1.32,0.115,8.7
m521_C,Sweden,Gävle,60.67,17.19,27/04/2020,05/05/2020,1.3,0.073,5.6
m521_S,Sweden,Gävle,60.67,18.19,27/04/2020,05/05/2020,1.3,0.073,5.6
m521_J,Sweden,Gävle,60.67,16.19,27/04/2020,05/05/2020,1.3,0.073,5.6
m521_V,Sweden,Gävle,61.67,17.19,27/04/2020,05/05/2020,1.3,0.073,5.6
m521_Z,Sweden,Gävle,59.67,17.19,27/04/2020,05/05/2020,1.3,0.073,5.6
m522_C,Sweden,Gävle,60.67,17.19,05/05/2020,11/05/2020,1.52,0.067,4.4
m522_S,Sweden,Gävle,60.67,18.19,05/05/2020,11/05/2020,1.52,0.067,4.4
m522_J,Sweden,Gävle,60.67,16.19,05/05/2020,11/05/2020,1.52,0.067,4.4
m522_V,Sweden,Gävle,61.67,17.19,05/05/2020,11/05/2020,1.52,0.067,4.4
m522_Z,Sweden,Gävle,59.67,17.19,05/05/2020,11/05/2020,1.52,0.067,4.4
m523_C,Sweden,Gävle,60.67,17.19,11/05/2020,18/05/2020,0.68,0.054,7.9
m523_S,Sweden,Gävle,60.67,18.19,11/05/2020,18/05/2020,0.68,0.054,7.9
m523_J,Sweden,Gävle,60.67,16.19,11/05/2020,18/05/2020,0.68,0.054,7.9
m523_V,Sweden,Gävle,61.67,17.19,11/05/2020,18/05/2020,0.68,0.054,7.9
m523_Z,Sweden,Gävle,59.67,17.19,11/05/2020,18/05/2020,0.68,0.054,7.9
m524_C,Sweden,Gävle,60.67,17.19,18/05/2020,25/05/2020,1.68,0.104,6.2
m524_S,Sweden,Gävle,60.67,18.19,18/05/2020,25/05/2020,1.68,0.104,6.2
m524_J,Sweden,Gävle,60.67,16.19,18/05/2020,25/05/2020,1.68,0.104,6.2
m524_V,Sweden,Gävle,61.67,17.19,18/05/2020,25/05/2020,1.68,0.104,6.2
m524_Z,Sweden,Gävle,59.67,17.19,18/05/2020,25/05/2020,1.68,0.104,6.2
m528_C,Sweden,Kiruna,67.84,20.42,30/03/2020,06/04/2020,<0.23,,
m528_S,Sweden,Kiruna,67.84,21.42,30/03/2020,06/04/2020,<0.23,,
m528_J,Sweden,Kiruna,67.84,19.42,30/03/2020,06/04/2020,<0.23,,
m528_V,Sweden,Kiruna,68.84,20.42,30/03/2020,06/04/2020,<0.23,,
m528_Z,Sweden,Kiruna,66.84,20.42,30/03/2020,06/04/2020,<0.23,,
m529_C,Sweden,Kiruna,67.84,20.42,06/04/2020,13/04/2020,<0.21,,
m529_S,Sweden,Kiruna,67.84,21.42,06/04/2020,13/04/2020,<0.21,,
m529_J,Sweden,Kiruna,67.84,19.42,06/04/2020,13/04/2020,<0.21,,
m529_V,Sweden,Kiruna,68.84,20.42,06/04/2020,13/04/2020,<0.21,,
m529_Z,Sweden,Kiruna,66.84,20.42,06/04/2020,13/04/2020,<0.21,,
m530_C,Sweden,Kiruna,67.84,20.42,13/04/2020,20/04/2020,<0.2,,
m530_S,Sweden,Kiruna,67.84,21.42,13/04/2020,20/04/2020,<0.2,,
m530_J,Sweden,Kiruna,67.84,19.42,13/04/2020,20/04/2020,<0.2,,
m530_V,Sweden,Kiruna,68.84,20.42,13/04/2020,20/04/2020,<0.2,,
m530_Z,Sweden,Kiruna,66.84,20.42,13/04/2020,20/04/2020,<0.2,,
m531_C,Sweden,Kiruna,67.84,20.42,20/04/2020,27/04/2020,<0.17,,
m531_S,Sweden,Kiruna,67.84,21.42,20/04/2020,27/04/2020,<0.17,,
m531_J,Sweden,Kiruna,67.84,19.42,20/04/2020,27/04/2020,<0.17,,
m531_V,Sweden,Kiruna,68.84,20.42,20/04/2020,27/04/2020,<0.17,,
m531_Z,Sweden,Kiruna,66.84,20.42,20/04/2020,27/04/2020,<0.17,,
m532_C,Sweden,Kiruna,67.84,20.42,27/04/2020,04/05/2020,<0.21,,
m532_S,Sweden,Kiruna,67.84,21.42,27/04/2020,04/05/2020,<0.21,,
m532_J,Sweden,Kiruna,67.84,19.42,27/04/2020,04/05/2020,<0.21,,
m532_V,Sweden,Kiruna,68.84,20.42,27/04/2020,04/05/2020,<0.21,,
m532_Z,Sweden,Kiruna,66.84,20.42,27/04/2020,04/05/2020,<0.21,,
m533_C,Sweden,Kiruna,67.84,20.42,04/05/2020,11/05/2020,<0.22,,
m533_S,Sweden,Kiruna,67.84,21.42,04/05/2020,11/05/2020,<0.22,,
m533_J,Sweden,Kiruna,67.84,19.42,04/05/2020,11/05/2020,<0.22,,
m533_V,Sweden,Kiruna,68.84,20.42,04/05/2020,11/05/2020,<0.22,,
m533_Z,Sweden,Kiruna,66.84,20.42,04/05/2020,11/05/2020,<0.22,,
m534_C,Sweden,Kiruna,67.84,20.42,11/05/2020,18/05/2020,<0.07,,
m534_S,Sweden,Kiruna,67.84,21.42,11/05/2020,18/05/2020,<0.07,,
m534_J,Sweden,Kiruna,67.84,19.42,11/05/2020,18/05/2020,<0.07,,
m534_V,Sweden,Kiruna,68.84,20.42,11/05/2020,18/05/2020,<0.07,,
m534_Z,Sweden,Kiruna,66.84,20.42,11/05/2020,18/05/2020,<0.07,,
m535_C,Sweden,Kiruna,67.84,20.42,18/05/2020,25/05/2020,<0.2,,
m535_S,Sweden,Kiruna,67.84,21.42,18/05/2020,25/05/2020,<0.2,,
m535_J,Sweden,Kiruna,67.84,19.42,18/05/2020,25/05/2020,<0.2,,
m535_V,Sweden,Kiruna,68.84,20.42,18/05/2020,25/05/2020,<0.2,,
m535_Z,Sweden,Kiruna,66.84,20.42,18/05/2020,25/05/2020,<0.2,,
m539_C,Sweden,Ljungbyhed,56.08,13.22,30/03/2020,06/04/2020,0.4,0.05,12.5
m539_S,Sweden,Ljungbyhed,56.08,14.22,30/03/2020,06/04/2020,0.4,0.05,12.5
m539_J,Sweden,Ljungbyhed,56.08,12.22,30/03/2020,06/04/2020,0.4,0.05,12.5
m539_V,Sweden,Ljungbyhed,57.08,13.22,30/03/2020,06/04/2020,0.4,0.05,12.5
m539_Z,Sweden,Ljungbyhed,55.08,13.22,30/03/2020,06/04/2020,0.4,0.05,12.5
m540_C,Sweden,Ljungbyhed,56.08,13.22,06/04/2020,13/04/2020,0.42,0.063,15
m540_S,Sweden,Ljungbyhed,56.08,14.22,06/04/2020,13/04/2020,0.42,0.063,15
m540_J,Sweden,Ljungbyhed,56.08,12.22,06/04/2020,13/04/2020,0.42,0.063,15
m540_V,Sweden,Ljungbyhed,57.08,13.22,06/04/2020,13/04/2020,0.42,0.063,15
m540_Z,Sweden,Ljungbyhed,55.08,13.22,06/04/2020,13/04/2020,0.42,0.063,15
m541_C,Sweden,Ljungbyhed,56.08,13.22,13/04/2020,20/04/2020,0.42,0.079,18.8
m541_S,Sweden,Ljungbyhed,56.08,14.22,13/04/2020,20/04/2020,0.42,0.079,18.8
m541_J,Sweden,Ljungbyhed,56.08,12.22,13/04/2020,20/04/2020,0.42,0.079,18.8
m541_V,Sweden,Ljungbyhed,57.08,13.22,13/04/2020,20/04/2020,0.42,0.079,18.8
m541_Z,Sweden,Ljungbyhed,55.08,13.22,13/04/2020,20/04/2020,0.42,0.079,18.8
m542_C,Sweden,Ljungbyhed,56.08,13.22,20/04/2020,27/04/2020,0.18,0.056,31.1
m542_S,Sweden,Ljungbyhed,56.08,14.22,20/04/2020,27/04/2020,0.18,0.056,31.1
m542_J,Sweden,Ljungbyhed,56.08,12.22,20/04/2020,27/04/2020,0.18,0.056,31.1
m542_V,Sweden,Ljungbyhed,57.08,13.22,20/04/2020,27/04/2020,0.18,0.056,31.1
m542_Z,Sweden,Ljungbyhed,55.08,13.22,20/04/2020,27/04/2020,0.18,0.056,31.1
m543_C,Sweden,Ljungbyhed,56.08,13.22,27/04/2020,04/05/2020,0.36,0.035,9.7
m543_S,Sweden,Ljungbyhed,56.08,14.22,27/04/2020,04/05/2020,0.36,0.035,9.7
m543_J,Sweden,Ljungbyhed,56.08,12.22,27/04/2020,04/05/2020,0.36,0.035,9.7
m543_V,Sweden,Ljungbyhed,57.08,13.22,27/04/2020,04/05/2020,0.36,0.035,9.7
m543_Z,Sweden,Ljungbyhed,55.08,13.22,27/04/2020,04/05/2020,0.36,0.035,9.7
m544_C,Sweden,Ljungbyhed,56.08,13.22,04/05/2020,11/05/2020,0.51,,
m544_S,Sweden,Ljungbyhed,56.08,14.22,04/05/2020,11/05/2020,0.51,,
m544_J,Sweden,Ljungbyhed,56.08,12.22,04/05/2020,11/05/2020,0.51,,
m544_V,Sweden,Ljungbyhed,57.08,13.22,04/05/2020,11/05/2020,0.51,,
m544_Z,Sweden,Ljungbyhed,55.08,13.22,04/05/2020,11/05/2020,0.51,,
m545_C,Sweden,Ljungbyhed,56.08,13.22,11/05/2020,18/05/2020,0.5,0.037,7.4
m545_S,Sweden,Ljungbyhed,56.08,14.22,11/05/2020,18/05/2020,0.5,0.037,7.4
m545_J,Sweden,Ljungbyhed,56.08,12.22,11/05/2020,18/05/2020,0.5,0.037,7.4
m545_V,Sweden,Ljungbyhed,57.08,13.22,11/05/2020,18/05/2020,0.5,0.037,7.4
m545_Z,Sweden,Ljungbyhed,55.08,13.22,11/05/2020,18/05/2020,0.5,0.037,7.4
m546_C,Sweden,Ljungbyhed,56.08,13.22,18/05/2020,25/05/2020,0.21,0.065,31
m546_S,Sweden,Ljungbyhed,56.08,14.22,18/05/2020,25/05/2020,0.21,0.065,31
m546_J,Sweden,Ljungbyhed,56.08,12.22,18/05/2020,25/05/2020,0.21,0.065,31
m546_V,Sweden,Ljungbyhed,57.08,13.22,18/05/2020,25/05/2020,0.21,0.065,31
m546_Z,Sweden,Ljungbyhed,55.08,13.22,18/05/2020,25/05/2020,0.21,0.065,31
m550_C,Sweden,Stockholm,59.39,17.96,29/03/2020,05/04/2020,0.25,0.017,6.8
m550_S,Sweden,Stockholm,59.39,18.96,29/03/2020,05/04/2020,0.25,0.017,6.8
m550_J,Sweden,Stockholm,59.39,16.96,29/03/2020,05/04/2020,0.25,0.017,6.8
m550_V,Sweden,Stockholm,60.39,17.96,29/03/2020,05/04/2020,0.25,0.017,6.8
m550_Z,Sweden,Stockholm,58.39,17.96,29/03/2020,05/04/2020,0.25,0.017,6.8
m551_C,Sweden,Stockholm,59.39,17.96,05/04/2020,12/04/2020,0.32,0.024,7.5
m551_S,Sweden,Stockholm,59.39,18.96,05/04/2020,12/04/2020,0.32,0.024,7.5
m551_J,Sweden,Stockholm,59.39,16.96,05/04/2020,12/04/2020,0.32,0.024,7.5
m551_V,Sweden,Stockholm,60.39,17.96,05/04/2020,12/04/2020,0.32,0.024,7.5
m551_Z,Sweden,Stockholm,58.39,17.96,05/04/2020,12/04/2020,0.32,0.024,7.5
m552_C,Sweden,Stockholm,59.39,17.96,12/04/2020,19/04/2020,0.34,0.023,6.8
m552_S,Sweden,Stockholm,59.39,18.96,12/04/2020,19/04/2020,0.34,0.023,6.8
m552_J,Sweden,Stockholm,59.39,16.96,12/04/2020,19/04/2020,0.34,0.023,6.8
m552_V,Sweden,Stockholm,60.39,17.96,12/04/2020,19/04/2020,0.34,0.023,6.8
m552_Z,Sweden,Stockholm,58.39,17.96,12/04/2020,19/04/2020,0.34,0.023,6.8
m553_C,Sweden,Stockholm,59.39,17.96,19/04/2020,26/04/2020,0.48,0.025,5.2
m553_S,Sweden,Stockholm,59.39,18.96,19/04/2020,26/04/2020,0.48,0.025,5.2
m553_J,Sweden,Stockholm,59.39,16.96,19/04/2020,26/04/2020,0.48,0.025,5.2
m553_V,Sweden,Stockholm,60.39,17.96,19/04/2020,26/04/2020,0.48,0.025,5.2
m553_Z,Sweden,Stockholm,58.39,17.96,19/04/2020,26/04/2020,0.48,0.025,5.2
m554_C,Sweden,Stockholm,59.39,17.96,26/04/2020,03/05/2020,0.4,0.03,7.5
m554_S,Sweden,Stockholm,59.39,18.96,26/04/2020,03/05/2020,0.4,0.03,7.5
m554_J,Sweden,Stockholm,59.39,16.96,26/04/2020,03/05/2020,0.4,0.03,7.5
m554_V,Sweden,Stockholm,60.39,17.96,26/04/2020,03/05/2020,0.4,0.03,7.5
m554_Z,Sweden,Stockholm,58.39,17.96,26/04/2020,03/05/2020,0.4,0.03,7.5
m555_C,Sweden,Stockholm,59.39,17.96,03/05/2020,10/05/2020,0.3,0.022,7.3
m555_S,Sweden,Stockholm,59.39,18.96,03/05/2020,10/05/2020,0.3,0.022,7.3
m555_J,Sweden,Stockholm,59.39,16.96,03/05/2020,10/05/2020,0.3,0.022,7.3
m555_V,Sweden,Stockholm,60.39,17.96,03/05/2020,10/05/2020,0.3,0.022,7.3
m555_Z,Sweden,Stockholm,58.39,17.96,03/05/2020,10/05/2020,0.3,0.022,7.3
m556_C,Sweden,Stockholm,59.39,17.96,10/05/2020,17/05/2020,0.26,0.02,7.7
m556_S,Sweden,Stockholm,59.39,18.96,10/05/2020,17/05/2020,0.26,0.02,7.7
m556_J,Sweden,Stockholm,59.39,16.96,10/05/2020,17/05/2020,0.26,0.02,7.7
m556_V,Sweden,Stockholm,60.39,17.96,10/05/2020,17/05/2020,0.26,0.02,7.7
m556_Z,Sweden,Stockholm,58.39,17.96,10/05/2020,17/05/2020,0.26,0.02,7.7
m557_C,Sweden,Stockholm,59.39,17.96,17/05/2020,24/05/2020,0.26,0.024,9.2
m557_S,Sweden,Stockholm,59.39,18.96,17/05/2020,24/05/2020,0.26,0.024,9.2
m557_J,Sweden,Stockholm,59.39,16.96,17/05/2020,24/05/2020,0.26,0.024,9.2
m557_V,Sweden,Stockholm,60.39,17.96,17/05/2020,24/05/2020,0.26,0.024,9.2
m557_Z,Sweden,Stockholm,58.39,17.96,17/05/2020,24/05/2020,0.26,0.024,9.2
m561_C,Sweden,Umeå,63.85,20.34,30/03/2020,06/04/2020,0.65,0.069,10.6
m561_S,Sweden,Umeå,63.85,21.34,30/03/2020,06/04/2020,0.65,0.069,10.6
m561_J,Sweden,Umeå,63.85,19.34,30/03/2020,06/04/2020,0.65,0.069,10.6
m561_V,Sweden,Umeå,64.85,20.34,30/03/2020,06/04/2020,0.65,0.069,10.6
m561_Z,Sweden,Umeå,62.85,20.34,30/03/2020,06/04/2020,0.65,0.069,10.6
m562_C,Sweden,Umeå,63.85,20.34,06/04/2020,14/04/2020,0.73,0.071,9.7
m562_S,Sweden,Umeå,63.85,21.34,06/04/2020,14/04/2020,0.73,0.071,9.7
m562_J,Sweden,Umeå,63.85,19.34,06/04/2020,14/04/2020,0.73,0.071,9.7
m562_V,Sweden,Umeå,64.85,20.34,06/04/2020,14/04/2020,0.73,0.071,9.7
m562_Z,Sweden,Umeå,62.85,20.34,06/04/2020,14/04/2020,0.73,0.071,9.7
m563_C,Sweden,Umeå,63.85,20.34,14/04/2020,20/04/2020,0.51,0.12,23.5
m563_S,Sweden,Umeå,63.85,21.34,14/04/2020,20/04/2020,0.51,0.12,23.5
m563_J,Sweden,Umeå,63.85,19.34,14/04/2020,20/04/2020,0.51,0.12,23.5
m563_V,Sweden,Umeå,64.85,20.34,14/04/2020,20/04/2020,0.51,0.12,23.5
m563_Z,Sweden,Umeå,62.85,20.34,14/04/2020,20/04/2020,0.51,0.12,23.5
m564_C,Sweden,Umeå,63.85,20.34,20/04/2020,27/04/2020,0.47,0.059,12.6
m564_S,Sweden,Umeå,63.85,21.34,20/04/2020,27/04/2020,0.47,0.059,12.6
m564_J,Sweden,Umeå,63.85,19.34,20/04/2020,27/04/2020,0.47,0.059,12.6
